ILOG_CSV_FORMAT,1.0

ILOG_DATA_SCHEMA,MASC,1.0

MODEL|NAMES,NAME,START_MIN
MODEL|TYPES,string,int
MODEL,SURGERY_BLOCK_40,0

RESOURCE|NAMES,RESOURCE_ID,SETUP_MATRIX_ID,INITIAL_SETUP_STATE,CAPACITY,START_MIN
MODE,3,0,0,1,386.4,138,50,3462,188,3600,2131.2,0,0
MODE,4,0,0,1,119.7,63,41,3537,104,2396,2188.7,0,0
MODE,5,0,0,1,171.0,90,6,3510,96,2418,1669.0,0,0
MODE,6,0,0,1,347.2,124,86,3476,210,3600,2856.2,0,0
MODE,7,0,0,1,613.2,146,45,3454,191,2465,1957.8,0,0
MODE,8,0,0,1,421.2,117,721,3483,838,3600,1523.8,0,0
MODE,9,0,0,1,100.7,53,820,3547,873,1708,2023.1,0,0
MODE,10,0,0,1,169.1,89,756,3511,845,3600,2400.0,0,0
MODE,11,0,0,1,210.0,105,776,3495,881,3600,2073.5,0,0
MODE,12,0,0,1,207.0,90,744,3510,834,3600,1184.5,0,0
MODE,13,0,0,1,178.0,89,791,3511,880,3229,1506.0,0,0
MODE,14,0,0,1,182.0,91,729,3509,820,3184,1763.3,0,0
MODE,15,0,0,1,117.3,51,750,3549,801,3136,1393.0,0,0
MODE,16,0,0,1,446.4,124,2186,3476,2310,3600,2543.0,0,0
MODE,17,0,0,1,456.4,163,1478,3437,1641,3600,2901.1,0,0
MODE,18,0,0,1,128.8,56,1491,3544,1547,3600,2468.7,0,0
MODE,19,0,0,1,126.5,55,2250,3545,2305,3600,2749.1,0,0
MODE,20,0,0,1,742.5,165,1482,3435,1647,3600,2401.2,0,0
MODE,21,0,0,1,355.6,127,1532,3473,1659,3600,2142.6,0,0
MODE,22,0,0,1,129.2,68,1539,3532,1607,2365,2511.2,0,0
MODE,23,0,0,1,211.6,92,1531,3508,1623,3600,2309.6,0,0
MODE,24,0,0,1,271.6,97,2280,3503,2377,3600,1500.9,0,0
MODE,25,0,0,1,152.0,76,2165,3524,2241,3600,2671.5,0,0
MODE,26,0,0,1,184.0,80,2296,3520,2376,3600,1723.7,0,0
MODE,27,0,0,1,124.0,62,1575,3538,1637,3600,2613.6,0,0
MODE,28,0,0,1,344.4,123,2298,3477,2421,3210,3023.1,0,0
MODE,29,0,0,1,227.7,99,2210,3501,2309,3600,2407.8,0,0
MODE,30,0,0,1,302.4,108,2250,3492,2358,3600,2400.5,0,0
MODE,31,0,0,1,305.2,109,2984,3491,3093,3600,2382.5,0,0
MODE,32,0,0,1,124.2,54,2975,3546,3029,3600,1904.2,0,0
MODE,33,0,0,1,117.8,62,2901,3538,2963,3600,1116.4,0,0
MODE,34,0,0,1,135.7,59,2998,3541,3057,3600,1602.9,0,0
MODE,35,0,0,1,612.0,170,2968,3430,3138,3600,2284.3,0,0
MODE,36,0,0,1,380.8,136,2948,3464,3084,3600,1923.7,0,0
MODE,37,0,0,1,184.0,80,2908,3520,2988,3600,1643.5,0,0
MODE,38,0,0,1,212.0,106,3012,3494,3118,3600,1597.2,0,0
MODE,39,0,0,1,637.2,177,2931,3423,3108,3600,2956.8,0,0
