ILOG_CSV_FORMAT,1.0

ILOG_DATA_SCHEMA,MASC,1.0

MODEL|NAMES,NAME,START_MIN
MODEL|TYPES,string,int
MODEL,COFFEE_L_180,0

RESOURCE|NAMES,RESOURCE_ID,SETUP_MATRIX_ID,INITIAL_SETUP_STATE,CAPACITY,START_MIN
RESOURCE|TYPES,int,int,int,int,int
RESOURCE,0,0,6,1,0

ACTIVITY|NAMES,ACTIVITY_ID,SETUP_STATE,PERFORMED_STATUS
ACTIVITY,58,2,PerformedOrUnperformed
ACTIVITY,59,0,PerformedOrUnperformed
ACTIVITY,60,2,PerformedOrUnperformed
ACTIVITY,61,1,PerformedOrUnperformed
ACTIVITY,62,0,PerformedOrUnperformed
ACTIVITY,63,4,PerformedOrUnperformed
ACTIVITY,64,0,PerformedOrUnperformed
ACTIVITY,65,4,PerformedOrUnperformed
ACTIVITY,66,3,PerformedOrUnperformed
ACTIVITY,67,2,PerformedOrUnperformed
ACTIVITY,68,1,PerformedOrUnperformed
ACTIVITY,69,0,PerformedOrUnperformed
ACTIVITY,70,2,PerformedOrUnperformed
ACTIVITY,71,2,PerformedOrUnperformed
ACTIVITY,72,1,PerformedOrUnperformed
ACTIVITY,73,1,PerformedOrUnperformed
ACTIVITY,74,4,PerformedOrUnperformed
ACTIVITY,75,3,PerformedOrUnperformed
ACTIVITY,76,1,PerformedOrUnperformed
ACTIVITY,77,2,PerformedOrUnperformed
ACTIVITY,78,1,PerformedOrUnperformed
ACTIVITY,79,1,PerformedOrUnperformed
ACTIVITY,80,3,PerformedOrUnperformed
ACTIVITY,81,0,PerformedOrUnperformed
ACTIVITY,82,4,PerformedOrUnperformed
ACTIVITY,83,4,PerformedOrUnperformed
ACTIVITY,84,2,PerformedOrUnperformed
ACTIVITY,85,0,PerformedOrUnperformed
ACTIVITY,86,4,PerformedOrUnperformed
ACTIVITY,87,2,PerformedOrUnperformed
ACTIVITY,88,3,PerformedOrUnperformed
ACTIVITY,89,4,PerformedOrUnperformed
ACTIVITY,90,0,PerformedOrUnperformed
ACTIVITY,91,3,PerformedOrUnperformed
ACTIVITY,92,0,PerformedOrUnperformed
ACTIVITY,93,2,PerformedOrUnperformed
ACTIVITY,94,3,PerformedOrUnperformed
ACTIVITY,95,1,PerformedOrUnperformed
ACTIVITY,96,0,PerformedOrUnperformed
ACTIVITY,97,4,PerformedOrUnperformed
ACTIVITY,98,2,PerformedOrUnperformed
ACTIVITY,99,3,PerformedOrUnperformed
ACTIVITY,100,1,PerformedOrUnperformed
ACTIVITY,101,4,PerformedOrUnperformed
ACTIVITY,102,1,PerformedOrUnperformed
ACTIVITY,103,5,PerformedOrUnperformed
ACTIVITY,104,3,PerformedOrUnperformed
ACTIVITY,105,3,PerformedOrUnperformed
ACTIVITY,106,2,PerformedOrUnperformed
ACTIVITY,107,2,PerformedOrUnperformed
ACTIVITY,108,2,PerformedOrUnperformed
ACTIVITY,109,0,PerformedOrUnperformed
ACTIVITY,110,1,PerformedOrUnperformed
ACTIVITY,111,0,PerformedOrUnperformed
ACTIVITY,112,1,PerformedOrUnperformed
ACTIVITY,113,1,PerformedOrUnperformed
ACTIVITY,114,2,PerformedOrUnperformed
ACTIVITY,115,2,PerformedOrUnperformed
ACTIVITY,116,2,PerformedOrUnperformed
ACTIVITY,117,0,PerformedOrUnperformed
ACTIVITY,118,1,PerformedOrUnperformed
ACTIVITY,119,4,PerformedOrUnperformed
ACTIVITY,120,1,PerformedOrUnperformed
ACTIVITY,121,2,PerformedOrUnperformed
ACTIVITY,122,0,PerformedOrUnperformed
ACTIVITY,123,2,PerformedOrUnperformed
ACTIVITY,124,3,PerformedOrUnperformed
ACTIVITY,125,2,PerformedOrUnperformed
ACTIVITY,126,0,PerformedOrUnperformed
ACTIVITY,127,0,PerformedOrUnperformed
ACTIVITY,128,1,PerformedOrUnperformed
ACTIVITY,129,2,PerformedOrUnperformed
ACTIVITY,130,2,PerformedOrUnperformed
ACTIVITY,131,2,PerformedOrUnperformed
ACTIVITY,132,2,PerformedOrUnperformed
ACTIVITY,133,1,PerformedOrUnperformed
ACTIVITY,134,3,PerformedOrUnperformed
ACTIVITY,135,2,PerformedOrUnperformed
ACTIVITY,136,4,PerformedOrUnperformed
ACTIVITY,137,4,PerformedOrUnperformed
ACTIVITY,138,2,PerformedOrUnperformed
ACTIVITY,139,2,PerformedOrUnperformed
ACTIVITY,140,4,PerformedOrUnperformed
ACTIVITY,141,1,PerformedOrUnperformed
ACTIVITY,142,1,PerformedOrUnperformed
ACTIVITY,143,5,PerformedOrUnperformed
ACTIVITY,144,5,PerformedOrUnperformed
ACTIVITY,145,2,PerformedOrUnperformed
ACTIVITY,146,2,PerformedOrUnperformed
ACTIVITY,147,2,PerformedOrUnperformed
ACTIVITY,148,0,PerformedOrUnperformed
ACTIVITY,149,4,PerformedOrUnperformed
ACTIVITY,150,1,PerformedOrUnperformed
ACTIVITY,151,4,PerformedOrUnperformed
ACTIVITY,152,3,PerformedOrUnperformed
ACTIVITY,153,0,PerformedOrUnperformed
ACTIVITY,154,2,PerformedOrUnperformed
ACTIVITY,155,2,PerformedOrUnperformed
ACTIVITY,156,1,PerformedOrUnperformed
ACTIVITY,157,0,PerformedOrUnperformed
ACTIVITY,158,3,PerformedOrUnperformed
ACTIVITY,159,0,PerformedOrUnperformed
ACTIVITY,160,2,PerformedOrUnperformed
ACTIVITY,161,2,PerformedOrUnperformed
ACTIVITY,162,5,PerformedOrUnperformed
ACTIVITY,163,4,PerformedOrUnperformed
ACTIVITY,164,0,PerformedOrUnperformed
ACTIVITY,165,1,PerformedOrUnperformed
ACTIVITY,166,4,PerformedOrUnperformed
ACTIVITY,167,3,PerformedOrUnperformed
ACTIVITY,168,1,PerformedOrUnperformed
ACTIVITY,169,1,PerformedOrUnperformed
ACTIVITY,170,1,PerformedOrUnperformed
ACTIVITY,171,5,PerformedOrUnperformed
ACTIVITY,172,1,PerformedOrUnperformed
ACTIVITY,173,2,PerformedOrUnperformed
ACTIVITY,174,1,PerformedOrUnperformed
ACTIVITY,175,4,PerformedOrUnperformed
ACTIVITY,176,0,PerformedOrUnperformed
ACTIVITY,177,2,PerformedOrUnperformed
ACTIVITY,178,0,PerformedOrUnperformed
ACTIVITY,179,0,PerformedOrUnperformed

SETUP_MATRIX|NAMES,SETUP_MATRIX_ID,FROM_STATE,TO_STATE,SETUP_TIME,SETUP_COST
SETUP_MATRIX|TYPES,int,int,int,int,float
SETUP_MATRIX,0,0,0,0,0.0
SETUP_MATRIX,0,0,1,6,28.2
SETUP_MATRIX,0,0,2,6,28.2
SETUP_MATRIX,0,0,3,18,54.6
SETUP_MATRIX,0,0,4,13,43.6
SETUP_MATRIX,0,0,5,7,30.4
SETUP_MATRIX,0,1,0,5,26.0
SETUP_MATRIX,0,1,1,0,0.0
SETUP_MATRIX,0,1,2,6,28.2
SETUP_MATRIX,0,1,3,18,54.6
SETUP_MATRIX,0,1,4,13,43.6
SETUP_MATRIX,0,1,5,7,30.4
SETUP_MATRIX,0,2,0,6,28.2
SETUP_MATRIX,0,2,1,7,30.4
SETUP_MATRIX,0,2,2,0,0.0
SETUP_MATRIX,0,2,3,19,56.8
SETUP_MATRIX,0,2,4,13,43.6
SETUP_MATRIX,0,2,5,7,30.4
SETUP_MATRIX,0,3,0,13,43.6
SETUP_MATRIX,0,3,1,14,45.8
SETUP_MATRIX,0,3,2,14,45.8
SETUP_MATRIX,0,3,3,0,0.0
SETUP_MATRIX,0,3,4,20,59.0
SETUP_MATRIX,0,3,5,15,48.0
SETUP_MATRIX,0,4,0,6,28.2
SETUP_MATRIX,0,4,1,7,30.4
SETUP_MATRIX,0,4,2,7,30.4
SETUP_MATRIX,0,4,3,20,59.0
SETUP_MATRIX,0,4,4,0,0.0
SETUP_MATRIX,0,4,5,8,32.6
SETUP_MATRIX,0,5,0,6,28.2
SETUP_MATRIX,0,5,1,7,30.4
SETUP_MATRIX,0,5,2,7,30.4
SETUP_MATRIX,0,5,3,20,59.0
SETUP_MATRIX,0,5,4,14,45.8
SETUP_MATRIX,0,5,5,0,0.0
SETUP_MATRIX,0,6,0,4,23.8
SETUP_MATRIX,0,6,1,5,26.0
SETUP_MATRIX,0,6,2,5,26.0
SETUP_MATRIX,0,6,3,8,32.6
SETUP_MATRIX,0,6,4,7,30.4
SETUP_MATRIX,0,6,5,6,28.2

DUE_DATE|NAMES,ACTIVITY_ID,DUE_TIME,TYPE,EARLINESS_VARIABLE_COST,TARDINESS_VARIABLE_COST
DUE_DATE|TYPES,int,int,string,float,float
DUE_DATE,0,3607,End,0,2.5
DUE_DATE,1,3471,End,0,5.9
DUE_DATE,2,5012,End,0,5.0
DUE_DATE,3,6614,End,0,3.2
DUE_DATE,4,897,End,0,6.0
DUE_DATE,5,3326,End,0,6.7
DUE_DATE,6,2438,End,0,7.7
DUE_DATE,7,1816,End,0,6.2
DUE_DATE,8,5664,End,0,3.5
DUE_DATE,9,3100,End,0,2.7
DUE_DATE,10,2224,End,0,5.7
DUE_DATE,11,2982,End,0,5.8
DUE_DATE,12,7102,End,0,2.6
DUE_DATE,13,4825,End,0,5.9
DUE_DATE,14,5113,End,0,5.2
DUE_DATE,15,2022,End,0,4.4
DUE_DATE,16,5553,End,0,2.9
DUE_DATE,17,2513,End,0,5.7
DUE_DATE,18,7360,End,0,2.8
DUE_DATE,19,1468,End,0,4.3
DUE_DATE,20,5778,End,0,5.5
DUE_DATE,21,6521,End,0,3.0
DUE_DATE,22,3873,End,0,2.8
DUE_DATE,23,3207,End,0,5.3
DUE_DATE,24,3108,End,0,4.7
DUE_DATE,25,3444,End,0,6.1
DUE_DATE,26,5085,End,0,6.3
DUE_DATE,27,7066,End,0,3.1
DUE_DATE,28,1481,End,0,8.3
DUE_DATE,29,1673,End,0,6.3
DUE_DATE,30,1720,End,0,4.9
DUE_DATE,31,2073,End,0,4.7
DUE_DATE,32,3213,End,0,3.6
DUE_DATE,33,2096,End,0,6.1
DUE_DATE,34,2627,End,0,4.3
DUE_DATE,35,3528,End,0,2.9
DUE_DATE,36,2202,End,0,6.5
DUE_DATE,37,3195,End,0,6.0
DUE_DATE,38,5422,End,0,5.1
DUE_DATE,39,1679,End,0,8.9
DUE_DATE,40,2216,End,0,5.6
DUE_DATE,41,5662,End,0,4.8
DUE_DATE,42,3220,End,0,5.5
DUE_DATE,43,1933,End,0,6.4
DUE_DATE,44,3988,End,0,4.8
DUE_DATE,45,3305,End,0,6.4
DUE_DATE,46,6539,End,0,2.9
DUE_DATE,47,5815,End,0,5.5
DUE_DATE,48,5441,End,0,4.2
DUE_DATE,49,2484,End,0,4.1
DUE_DATE,50,5841,End,0,5.9
DUE_DATE,51,1488,End,0,8.9
DUE_DATE,52,717,End,0,8.2
DUE_DATE,53,1161,End,0,5.9
DUE_DATE,54,6802,End,0,2.8
DUE_DATE,55,6021,End,0,2.9
DUE_DATE,56,1807,End,0,7.8
DUE_DATE,57,3033,End,0,4.3
DUE_DATE,58,3056,End,0,2.8
DUE_DATE,59,2459,End,0,7.8
DUE_DATE,60,2424,End,0,6.0
DUE_DATE,61,1600,End,0,6.8
DUE_DATE,62,5549,End,0,4.8
DUE_DATE,63,6361,End,0,2.7
DUE_DATE,64,4338,End,0,6.8
DUE_DATE,65,5090,End,0,6.0
DUE_DATE,66,4925,End,0,8.3
DUE_DATE,67,3421,End,0,5.7
DUE_DATE,68,5230,End,0,5.3
DUE_DATE,69,6745,End,0,2.4
DUE_DATE,70,3488,End,0,2.6
DUE_DATE,71,2603,End,0,4.0
DUE_DATE,72,2214,End,0,6.4
DUE_DATE,73,1771,End,0,4.5
DUE_DATE,74,5874,End,0,4.6
DUE_DATE,75,3410,End,0,6.2
DUE_DATE,76,3473,End,0,8.5
DUE_DATE,77,2455,End,0,5.8
DUE_DATE,78,3554,End,0,2.8
DUE_DATE,79,3253,End,0,3.8
DUE_DATE,80,2152,End,0,4.8
DUE_DATE,81,1208,End,0,9.1
DUE_DATE,82,4181,End,0,4.3
DUE_DATE,83,5792,End,0,4.4
DUE_DATE,84,2484,End,0,6.5
DUE_DATE,85,5565,End,0,5.3
DUE_DATE,86,4083,End,0,5.4
DUE_DATE,87,5525,End,0,3.8
DUE_DATE,88,3603,End,0,3.9
DUE_DATE,89,1305,End,0,6.5
DUE_DATE,90,5595,End,0,5.6
DUE_DATE,91,3958,End,0,5.4
DUE_DATE,92,3573,End,0,6.7
DUE_DATE,93,3276,End,0,5.9
DUE_DATE,94,7011,End,0,2.8
DUE_DATE,95,6643,End,0,2.8
DUE_DATE,96,2938,End,0,3.0
DUE_DATE,97,3613,End,0,3.4
DUE_DATE,98,3355,End,0,3.3
DUE_DATE,99,3200,End,0,2.8
DUE_DATE,100,2554,End,0,4.8
DUE_DATE,101,1953,End,0,6.4
DUE_DATE,102,5628,End,0,5.7
DUE_DATE,103,3324,End,0,5.8
DUE_DATE,104,4921,End,0,7.7
DUE_DATE,105,1830,End,0,5.9
DUE_DATE,106,4603,End,0,3.0
DUE_DATE,107,3217,End,0,3.9
DUE_DATE,108,2377,End,0,5.4
DUE_DATE,109,2447,End,0,8.3
DUE_DATE,110,4876,End,0,6.8
DUE_DATE,111,3945,End,0,3.5
DUE_DATE,112,945,End,0,7.5
DUE_DATE,113,3164,End,0,6.1
DUE_DATE,114,3162,End,0,8.6
DUE_DATE,115,6810,End,0,2.9
DUE_DATE,116,3200,End,0,6.2
DUE_DATE,117,4383,End,0,8.6
DUE_DATE,118,2124,End,0,6.0
DUE_DATE,119,6688,End,0,2.8
DUE_DATE,120,2887,End,0,3.6
DUE_DATE,121,3200,End,0,4.8
DUE_DATE,122,5694,End,0,4.7
DUE_DATE,123,3768,End,0,3.4
DUE_DATE,124,7014,End,0,2.6
DUE_DATE,125,1911,End,0,6.4
DUE_DATE,126,1712,End,0,6.1
DUE_DATE,127,2119,End,0,5.5
DUE_DATE,128,5658,End,0,4.6
DUE_DATE,129,1331,End,0,7.2
DUE_DATE,130,4502,End,0,6.2
DUE_DATE,131,1495,End,0,6.4
DUE_DATE,132,3325,End,0,8.1
DUE_DATE,133,2159,End,0,5.9
DUE_DATE,134,5073,End,0,6.1
DUE_DATE,135,1571,End,0,7.9
DUE_DATE,136,5315,End,0,5.4
DUE_DATE,137,4066,End,0,5.2
DUE_DATE,138,6557,End,0,3.3
DUE_DATE,139,5591,End,0,3.7
DUE_DATE,140,4600,End,0,3.3
DUE_DATE,141,7092,End,0,3.1
DUE_DATE,142,3913,End,0,3.9
DUE_DATE,143,3913,End,0,4.1
DUE_DATE,144,1117,End,0,7.1
DUE_DATE,145,3901,End,0,6.0
DUE_DATE,146,3319,End,0,4.3
DUE_DATE,147,2144,End,0,4.9
DUE_DATE,148,1390,End,0,7.1
DUE_DATE,149,5706,End,0,4.5
DUE_DATE,150,4788,End,0,8.8
DUE_DATE,151,3438,End,0,4.9
DUE_DATE,152,3461,End,0,2.8
DUE_DATE,153,6723,End,0,3.5
DUE_DATE,154,1743,End,0,6.6
DUE_DATE,155,3235,End,0,2.9
DUE_DATE,156,1010,End,0,8.0
DUE_DATE,157,1555,End,0,8.0
DUE_DATE,158,5782,End,0,5.1
DUE_DATE,159,4661,End,0,3.0
DUE_DATE,160,1473,End,0,6.2
DUE_DATE,161,2226,End,0,6.2
DUE_DATE,162,4010,End,0,5.4
DUE_DATE,163,5476,End,0,3.5
DUE_DATE,164,3271,End,0,6.0
DUE_DATE,165,1868,End,0,5.0
DUE_DATE,166,3152,End,0,6.4
DUE_DATE,167,3456,End,0,2.8
DUE_DATE,168,2223,End,0,6.5
DUE_DATE,169,3571,End,0,3.5
DUE_DATE,170,5026,End,0,8.0
DUE_DATE,171,4678,End,0,6.8
DUE_DATE,172,5252,End,0,5.2
DUE_DATE,173,4751,End,0,8.6
DUE_DATE,174,3128,End,0,5.4
DUE_DATE,175,5143,End,0,6.4
DUE_DATE,176,4270,End,0,4.8
DUE_DATE,177,5353,End,0,4.9
DUE_DATE,178,1797,End,0,4.1
DUE_DATE,179,1376,End,0,6.7

MODE|NAMES,ACTIVITY_ID,MODE_ID,RESOURCE_ID,REQUIRED_CAPACITY,MODE_COST,PROCESSING_TIME,START_MIN,START_MAX,END_MIN,END_MAX,UNPERFORMED_COST,UNPERFORMED_SETUP_TIME,UNPERFORMED_SETUP_COST
MODE|TYPES,int,int,int,int,float,int,int,int,int,int,float,int,int
MODE,0,0,0,1,30.8,14,543,5746,557,5047,826.9,0,0
MODE,1,0,0,1,20.4,17,2780,5743,2797,3951,843.3,0,0
MODE,2,0,0,1,32.2,23,3527,5737,3550,5732,732.3,0,0
MODE,3,0,0,1,33.6,24,3764,5736,3788,5760,637.2,0,0
MODE,4,0,0,1,36.4,26,147,5734,173,1377,882.7,0,0
MODE,5,0,0,1,25.2,18,2576,5742,2594,3806,643.5,0,0
MODE,6,0,0,1,46.8,18,1743,5742,1761,2918,755.0,0,0
MODE,7,0,0,1,26.6,19,389,5741,408,2536,940.3,0,0
MODE,8,0,0,1,22.4,16,2618,5744,2634,5760,795.9,0,0
MODE,9,0,0,1,21.6,18,33,5742,51,4540,310.6,0,0
MODE,10,0,0,1,33.0,22,691,5738,713,2944,546.6,0,0
MODE,11,0,0,1,35.2,16,1533,5744,1549,3702,693.8,0,0
MODE,12,0,0,1,23.8,17,4055,5743,4072,5760,404.7,0,0
MODE,13,0,0,1,25.5,17,4097,5743,4114,5305,724.1,0,0
MODE,14,0,0,1,25.2,21,3693,5739,3714,5760,733.4,0,0
MODE,15,0,0,1,30.8,22,632,5738,654,2742,572.4,0,0
MODE,16,0,0,1,22.4,16,2553,5744,2569,5760,471.6,0,0
MODE,17,0,0,1,32.0,20,968,5740,988,3233,770.1,0,0
MODE,18,0,0,1,21.6,18,4313,5742,4331,5760,433.1,0,0
MODE,19,0,0,1,39.0,15,34,5745,49,2188,726.0,0,0
MODE,20,0,0,1,36.4,26,4273,5734,4299,5760,703.4,0,0
MODE,21,0,0,1,27.6,23,3559,5737,3582,5760,401.4,0,0
MODE,22,0,0,1,21.6,18,848,5742,866,5313,575.1,0,0
MODE,23,0,0,1,26.4,22,1695,5738,1717,3927,698.2,0,0
MODE,24,0,0,1,33.6,24,1631,5736,1655,3828,475.4,0,0
MODE,25,0,0,1,46.8,18,2740,5742,2758,3924,550.6,0,0
MODE,26,0,0,1,25.2,18,4326,5742,4344,5565,484.6,0,0
MODE,27,0,0,1,30.8,14,3951,5746,3965,5760,546.6,0,0
MODE,28,0,0,1,30.8,22,776,5738,798,1961,825.7,0,0
MODE,29,0,0,1,28.0,20,908,5740,928,2153,550.4,0,0
MODE,30,0,0,1,29.4,21,293,5739,314,2440,879.3,0,0
MODE,31,0,0,1,26.4,22,608,5738,630,2793,666.8,0,0
MODE,32,0,0,1,28.8,24,296,5736,320,4653,615.1,0,0
MODE,33,0,0,1,33.8,13,560,5747,573,2816,479.9,0,0
MODE,34,0,0,1,27.2,17,1174,5743,1191,3347,413.6,0,0
MODE,35,0,0,1,25.6,16,585,5744,601,4968,332.9,0,0
MODE,36,0,0,1,21.6,18,718,5742,736,2922,956.9,0,0
MODE,37,0,0,1,26.4,22,1705,5738,1727,3915,743.0,0,0
MODE,38,0,0,1,21.6,18,3904,5742,3922,5760,504.4,0,0
MODE,39,0,0,1,36.4,14,970,5746,984,2159,838.1,0,0
MODE,40,0,0,1,22.8,19,726,5741,745,2936,676.3,0,0
MODE,41,0,0,1,28.0,20,4131,5740,4151,5760,917.3,0,0
MODE,42,0,0,1,27.2,17,1753,5743,1770,3940,440.5,0,0
MODE,43,0,0,1,27.2,17,412,5743,429,2653,463.3,0,0
MODE,44,0,0,1,28.0,20,2596,5740,2616,4708,862.8,0,0
MODE,45,0,0,1,33.6,24,1757,5736,1781,4025,690.6,0,0
MODE,46,0,0,1,28.0,20,3717,5740,3737,5760,857.4,0,0
MODE,47,0,0,1,24.0,20,4426,5740,4446,5760,551.1,0,0
MODE,48,0,0,1,49.4,19,3924,5741,3943,5760,645.6,0,0
MODE,49,0,0,1,27.2,17,1032,5743,1049,3204,848.7,0,0
MODE,50,0,0,1,25.2,18,4316,5742,4334,5760,455.4,0,0
MODE,51,0,0,1,28.0,20,770,5740,790,1968,663.6,0,0
MODE,52,0,0,1,35.2,16,33,5744,49,1197,729.2,0,0
MODE,53,0,0,1,27.0,18,459,5742,477,1641,559.5,0,0
MODE,54,0,0,1,22.4,16,3806,5744,3822,5760,426.6,0,0
MODE,55,0,0,1,25.5,17,2999,5743,3016,5760,457.1,0,0
MODE,56,0,0,1,18.0,15,1064,5745,1079,2287,703.5,0,0
MODE,57,0,0,1,41.8,19,1533,5741,1552,3753,736.3,0,0
MODE,58,0,0,1,26.4,22,42,5738,64,4496,699.1,0,0
MODE,59,0,0,1,32.0,20,1742,5740,1762,2939,885.4,0,0
MODE,60,0,0,1,21.6,18,1031,5742,1049,3144,850.0,0,0
MODE,61,0,0,1,28.0,20,875,5740,895,2080,650.6,0,0
MODE,62,0,0,1,22.4,14,4153,5746,4167,5760,706.3,0,0
MODE,63,0,0,1,49.4,19,3585,5741,3604,5760,542.4,0,0
MODE,64,0,0,1,25.6,16,3583,5744,3599,4818,1001.0,0,0
MODE,65,0,0,1,31.2,12,3614,5748,3626,5760,870.0,0,0
MODE,66,0,0,1,27.0,18,4237,5742,4255,5405,923.1,0,0
MODE,67,0,0,1,19.2,16,1889,5744,1905,4141,907.2,0,0
MODE,68,0,0,1,23.8,17,3723,5743,3740,5760,860.2,0,0
MODE,69,0,0,1,28.8,18,3630,5742,3648,5760,454.3,0,0
MODE,70,0,0,1,18.0,15,747,5745,762,4928,839.3,0,0
MODE,71,0,0,1,26.4,22,1116,5738,1138,3323,443.8,0,0
MODE,72,0,0,1,28.0,20,781,5740,801,2934,883.0,0,0
MODE,73,0,0,1,29.4,21,369,5739,390,2491,493.2,0,0
MODE,74,0,0,1,39.0,15,4337,5745,4352,5760,709.9,0,0
MODE,75,0,0,1,25.5,17,2643,5743,2660,3890,473.0,0,0
MODE,76,0,0,1,22.4,16,2698,5744,2714,3953,662.7,0,0
MODE,77,0,0,1,19.2,16,1082,5744,1098,3175,465.0,0,0
MODE,78,0,0,1,23.8,17,592,5743,609,4994,515.9,0,0
MODE,79,0,0,1,36.4,26,344,5734,370,4693,761.5,0,0
MODE,80,0,0,1,25.5,17,769,5743,786,2872,591.2,0,0
MODE,81,0,0,1,22.4,14,470,5746,484,1688,950.0,0,0
MODE,82,0,0,1,33.8,13,2741,5747,2754,4901,412.3,0,0
MODE,83,0,0,1,36.4,14,4275,5746,4289,5760,639.1,0,0
MODE,84,0,0,1,20.4,17,983,5743,1000,3204,717.9,0,0
MODE,85,0,0,1,24.0,15,4185,5745,4200,5760,549.9,0,0
MODE,86,0,0,1,52.0,20,2676,5740,2696,4803,912.6,0,0
MODE,87,0,0,1,27.6,23,2763,5737,2786,5760,604.8,0,0
MODE,88,0,0,1,27.0,18,826,5742,844,5043,528.4,0,0
MODE,89,0,0,1,52.0,20,605,5740,625,1785,685.8,0,0
MODE,90,0,0,1,28.8,18,4207,5742,4225,5760,698.8,0,0
MODE,91,0,0,1,22.5,15,2557,5745,2572,4678,741.8,0,0
MODE,92,0,0,1,22.4,14,2805,5746,2819,4053,836.7,0,0
MODE,93,0,0,1,20.4,17,2573,5743,2590,3756,473.6,0,0
MODE,94,0,0,1,34.5,23,4185,5737,4208,5760,749.9,0,0
MODE,95,0,0,1,23.8,17,3727,5743,3744,5760,419.0,0,0
MODE,96,0,0,1,32.0,20,196,5740,216,4378,702.7,0,0
MODE,97,0,0,1,41.6,16,661,5744,677,5053,855.9,0,0
MODE,98,0,0,1,26.4,22,439,5738,461,4795,843.4,0,0
MODE,99,0,0,1,24.0,16,300,5744,316,4640,553.6,0,0
MODE,100,0,0,1,30.8,22,1099,5738,1121,3274,658.3,0,0
MODE,101,0,0,1,33.8,13,1209,5747,1222,2433,954.0,0,0
MODE,102,0,0,1,22.4,16,4086,5744,4102,5760,701.6,0,0
MODE,103,0,0,1,41.8,19,1831,5741,1850,4044,569.8,0,0
MODE,104,0,0,1,22.5,15,4181,5745,4196,5401,963.5,0,0
MODE,105,0,0,1,30.0,20,1078,5740,1098,2310,571.7,0,0
MODE,106,0,0,1,22.8,19,1779,5741,1798,5760,373.9,0,0
MODE,107,0,0,1,24.0,20,225,5740,245,4657,667.0,0,0
MODE,108,0,0,1,18.0,15,847,5745,862,3097,613.3,0,0
