ILOG_CSV_FORMAT,1.0

ILOG_DATA_SCHEMA,MASC,1.0

MODEL|NAMES,NAME,START_MIN
MODEL|TYPES,string,int
MODEL,GPU_HEAVY_120,0

RESOURCE|NAMES,RESOURCE_ID,SETUP_MATRIX_ID,INITIAL_SETUP_STATE,CAPACITY,START_MIN
RESOURCE|TYPES,int,int,int,int,int
RESOURCE,0,0,5,1,0

ACTIVITY|NAMES,ACTIVITY_ID,SETUP_STATE,PERFORMED_STATUS
SETUP_MATRIX,0,0,3,32,16.0
SETUP_MATRIX,0,0,4,17,8.5
SETUP_MATRIX,0,1,0,10,5.0
SETUP_MATRIX,0,1,1,0,0.0
SETUP_MATRIX,0,1,2,24,12.0
SETUP_MATRIX,0,1,3,32,16.0
SETUP_MATRIX,0,1,4,17,8.5
SETUP_MATRIX,0,2,0,10,5.0
SETUP_MATRIX,0,2,1,11,5.5
SETUP_MATRIX,0,2,2,0,0.0
SETUP_MATRIX,0,2,3,32,16.0
SETUP_MATRIX,0,2,4,17,8.5
SETUP_MATRIX,0,3,0,10,5.0
SETUP_MATRIX,0,3,1,11,5.5
SETUP_MATRIX,0,3,2,24,12.0
SETUP_MATRIX,0,3,3,0,0.0
SETUP_MATRIX,0,3,4,17,8.5
SETUP_MATRIX,0,4,0,10,5.0
SETUP_MATRIX,0,4,1,11,5.5
SETUP_MATRIX,0,4,2,24,12.0
SETUP_MATRIX,0,4,3,32,16.0
SETUP_MATRIX,0,4,4,0,0.0
SETUP_MATRIX,0,5,0,8,4.0
SETUP_MATRIX,0,5,1,9,4.5
SETUP_MATRIX,0,5,2,22,11.0
SETUP_MATRIX,0,5,3,30,15.0
SETUP_MATRIX,0,5,4,15,7.5

DUE_DATE|NAMES,ACTIVITY_ID,DUE_TIME,TYPE,EARLINESS_VARIABLE_COST,TARDINESS_VARIABLE_COST
DUE_DATE|TYPES,int,int,string,float,float
DUE_DATE,0,39,End,0,6.0
DUE_DATE,1,170,End,0,1.5
DUE_DATE,2,87,End,0,6.0
DUE_DATE,3,199,End,0,1.5
DUE_DATE,4,214,End,0,1.5
DUE_DATE,5,133,End,0,6.0
DUE_DATE,6,233,End,0,1.5
DUE_DATE,7,144,End,0,6.0
DUE_DATE,8,150,End,0,6.0
DUE_DATE,9,184,End,0,6.0
DUE_DATE,10,187,End,0,6.0
DUE_DATE,11,285,End,0,1.5
DUE_DATE,12,203,End,0,6.0
DUE_DATE,13,1086,End,0,0.2
DUE_DATE,14,1099,End,0,0.2
DUE_DATE,15,227,End,0,6.0
DUE_DATE,16,242,End,0,6.0
DUE_DATE,17,342,End,0,1.5
DUE_DATE,18,255,End,0,6.0
DUE_DATE,19,371,End,0,1.5
DUE_DATE,20,426,End,0,1.5
DUE_DATE,21,460,End,0,1.5
DUE_DATE,22,381,End,0,6.0
DUE_DATE,23,396,End,0,6.0
DUE_DATE,24,492,End,0,1.5
DUE_DATE,25,416,End,0,6.0
DUE_DATE,26,443,End,0,6.0
DUE_DATE,27,469,End,0,6.0
DUE_DATE,28,586,End,0,1.5
DUE_DATE,29,587,End,0,1.5
DUE_DATE,30,589,End,0,1.5
DUE_DATE,31,498,End,0,6.0
DUE_DATE,32,602,End,0,1.5
DUE_DATE,33,523,End,0,6.0
DUE_DATE,34,626,End,0,1.5
DUE_DATE,35,636,End,0,1.5
DUE_DATE,36,541,End,0,6.0
DUE_DATE,37,600,End,0,6.0
DUE_DATE,38,695,End,0,1.5
DUE_DATE,39,703,End,0,1.5
DUE_DATE,40,707,End,0,1.5
DUE_DATE,41,634,End,0,6.0
DUE_DATE,42,683,End,0,6.0
DUE_DATE,43,708,End,0,6.0
DUE_DATE,44,716,End,0,6.0
DUE_DATE,45,1592,End,0,0.2
DUE_DATE,46,1606,End,0,0.2
DUE_DATE,47,839,End,0,1.5
DUE_DATE,48,850,End,0,1.5
DUE_DATE,49,760,End,0,6.0
DUE_DATE,50,861,End,0,1.5
DUE_DATE,51,896,End,0,1.5
DUE_DATE,52,1680,End,0,0.2
DUE_DATE,53,902,End,0,1.5
DUE_DATE,54,931,End,0,1.5
DUE_DATE,55,853,End,0,6.0
DUE_DATE,56,892,End,0,6.0
DUE_DATE,57,993,End,0,1.5
DUE_DATE,58,903,End,0,6.0
DUE_DATE,59,1800,End,0,0.2
DUE_DATE,60,1809,End,0,0.2
DUE_DATE,61,936,End,0,6.0
DUE_DATE,62,942,End,0,6.0
DUE_DATE,63,943,End,0,6.0
DUE_DATE,64,987,End,0,6.0
DUE_DATE,65,992,End,0,6.0
DUE_DATE,66,1016,End,0,6.0
DUE_DATE,67,1132,End,0,1.5
DUE_DATE,68,1084,End,0,6.0
DUE_DATE,69,1201,End,0,1.5
DUE_DATE,70,1218,End,0,1.5
DUE_DATE,71,1263,End,0,1.5
DUE_DATE,72,2070,End,0,0.2
DUE_DATE,73,1235,End,0,6.0
DUE_DATE,74,1367,End,0,1.5
DUE_DATE,75,1370,End,0,1.5
DUE_DATE,76,1280,End,0,6.0
DUE_DATE,77,1303,End,0,6.0
DUE_DATE,78,1316,End,0,6.0
DUE_DATE,79,1414,End,0,1.5
DUE_DATE,80,1439,End,0,1.5
DUE_DATE,81,1346,End,0,6.0
DUE_DATE,82,1382,End,0,6.0
DUE_DATE,83,1382,End,0,6.0
DUE_DATE,84,2260,End,0,0.2
DUE_DATE,85,1411,End,0,6.0
DUE_DATE,86,1435,End,0,6.0
DUE_DATE,87,2339,End,0,0.2
DUE_DATE,88,1471,End,0,6.0
DUE_DATE,89,1475,End,0,6.0
DUE_DATE,90,1597,End,0,1.5
DUE_DATE,91,1601,End,0,1.5
DUE_DATE,92,1619,End,0,1.5
DUE_DATE,93,1621,End,0,1.5
DUE_DATE,94,1554,End,0,6.0
DUE_DATE,95,1590,End,0,6.0
DUE_DATE,96,1625,End,0,6.0
DUE_DATE,97,1634,End,0,6.0
DUE_DATE,98,1670,End,0,6.0
DUE_DATE,99,2608,End,0,0.2
DUE_DATE,100,2633,End,0,0.2
DUE_DATE,101,1855,End,0,1.5
DUE_DATE,102,1786,End,0,6.0
DUE_DATE,103,1813,End,0,6.0
DUE_DATE,104,1823,End,0,6.0
DUE_DATE,105,2700,End,0,0.2
DUE_DATE,106,1965,End,0,1.5
DUE_DATE,107,1990,End,0,1.5
DUE_DATE,108,1906,End,0,6.0
DUE_DATE,109,1921,End,0,6.0
DUE_DATE,110,1941,End,0,6.0
DUE_DATE,111,1941,End,0,6.0
DUE_DATE,112,1948,End,0,6.0
DUE_DATE,113,2828,End,0,0.2
DUE_DATE,114,1955,End,0,6.0
DUE_DATE,115,2052,End,0,1.5
DUE_DATE,116,2835,End,0,0.2
DUE_DATE,117,2096,End,0,1.5
DUE_DATE,118,2096,End,0,1.5
DUE_DATE,119,2898,End,0,0.2

MODE|NAMES,ACTIVITY_ID,MODE_ID,RESOURCE_ID,REQUIRED_CAPACITY,MODE_COST,PROCESSING_TIME,START_MIN,START_MAX,END_MIN,END_MAX,UNPERFORMED_COST,UNPERFORMED_SETUP_TIME,UNPERFORMED_SETUP_COST
MODE|TYPES,int,int,int,int,float,int,int,int,int,int,float,int,int
MODE,0,0,0,1,12.0,24,14,3576,38,3600,323,0,0
MODE,1,0,0,1,1.5,3,50,3597,53,3600,67,0,0
MODE,2,0,0,1,3.0,6,62,3594,68,3600,87,0,0
MODE,3,0,0,1,2.0,4,79,3596,83,3600,33,0,0
MODE,4,0,0,1,8.5,17,94,3583,111,3600,400,0,0
MODE,5,0,0,1,5.0,10,108,3590,118,3600,414,0,0
MODE,6,0,0,1,4.0,8,113,3592,121,3600,37,0,0
MODE,7,0,0,1,2.0,4,119,3596,123,3600,61,0,0
MODE,8,0,0,1,1.5,3,125,3597,128,3600,32,0,0
MODE,9,0,0,1,9.5,19,159,3581,178,3600,182,0,0
MODE,10,0,0,1,1.0,2,162,3598,164,3600,42,0,0
MODE,11,0,0,1,8.5,17,165,3583,182,3600,240,0,0
MODE,12,0,0,1,7.0,14,178,3586,192,3600,275,0,0
MODE,13,0,0,1,5.0,10,186,3590,196,3600,144,0,0
MODE,14,0,0,1,2.0,4,199,3596,203,3600,72,0,0
MODE,15,0,0,1,3.0,6,202,3594,208,3600,35,0,0
MODE,16,0,0,1,8.5,17,217,3583,234,3600,282,0,0
MODE,17,0,0,1,4.5,9,222,3591,231,3600,31,0,0
MODE,18,0,0,1,7.0,14,230,3586,244,3600,192,0,0
MODE,19,0,0,1,7.0,14,251,3586,265,3600,353,0,0
MODE,20,0,0,1,8.5,17,306,3583,323,3600,399,0,0
MODE,21,0,0,1,10.0,20,340,3580,360,3600,378,0,0
MODE,22,0,0,1,6.5,13,356,3587,369,3600,216,0,0
MODE,23,0,0,1,6.0,12,371,3588,383,3600,406,0,0
MODE,24,0,0,1,3.5,7,372,3593,379,3600,90,0,0
MODE,25,0,0,1,4.5,9,391,3591,400,3600,85,0,0
MODE,26,0,0,1,1.0,2,418,3598,420,3600,77,0,0
MODE,27,0,0,1,1.5,3,444,3597,447,3600,78,0,0
MODE,28,0,0,1,4.5,9,466,3591,475,3600,80,0,0
MODE,29,0,0,1,4.0,8,467,3592,475,3600,50,0,0
MODE,30,0,0,1,2.0,4,469,3596,473,3600,57,0,0
MODE,31,0,0,1,1.5,3,473,3597,476,3600,36,0,0
MODE,32,0,0,1,4.0,8,482,3592,490,3600,58,0,0
MODE,33,0,0,1,1.0,2,498,3598,500,3600,50,0,0
MODE,34,0,0,1,2.0,4,506,3596,510,3600,31,0,0
MODE,35,0,0,1,2.0,4,516,3596,520,3600,43,0,0
MODE,36,0,0,1,4.5,9,516,3591,525,3600,37,0,0
MODE,37,0,0,1,13.5,27,575,3573,602,3600,367,0,0
MODE,38,0,0,1,4.0,8,575,3592,583,3600,77,0,0
MODE,39,0,0,1,1.5,3,583,3597,586,3600,41,0,0
MODE,40,0,0,1,2.5,5,587,3595,592,3600,47,0,0
MODE,41,0,0,1,3.0,6,609,3594,615,3600,70,0,0
MODE,42,0,0,1,8.5,17,658,3583,675,3600,168,0,0
MODE,43,0,0,1,2.0,4,683,3596,687,3600,40,0,0
MODE,44,0,0,1,1.5,3,691,3597,694,3600,75,0,0
MODE,45,0,0,1,3.0,6,692,3594,698,3600,85,0,0
MODE,46,0,0,1,4.0,8,706,3592,714,3600,84,0,0
MODE,47,0,0,1,3.0,6,719,3594,725,3600,90,0,0
MODE,48,0,0,1,2.0,4,730,3596,734,3600,63,0,0
MODE,49,0,0,1,4.0,8,735,3592,743,3600,45,0,0
MODE,50,0,0,1,2.0,4,741,3596,745,3600,86,0,0
MODE,51,0,0,1,6.0,12,776,3588,788,3600,370,0,0
MODE,52,0,0,1,12.5,25,780,3575,805,3600,238,0,0
MODE,53,0,0,1,2.0,4,782,3596,786,3600,47,0,0
MODE,54,0,0,1,10.0,20,811,3580,831,3600,232,0,0
MODE,55,0,0,1,2.0,4,828,3596,832,3600,77,0,0
MODE,56,0,0,1,3.5,7,867,3593,874,3600,55,0,0
MODE,57,0,0,1,2.5,5,873,3595,878,3600,51,0,0
MODE,58,0,0,1,1.0,2,878,3598,880,3600,63,0,0
MODE,59,0,0,1,6.5,13,900,3587,913,3600,162,0,0
MODE,60,0,0,1,1.5,3,909,3597,912,3600,73,0,0
MODE,61,0,0,1,4.0,8,911,3592,919,3600,48,0,0
MODE,62,0,0,1,3.0,6,917,3594,923,3600,66,0,0
MODE,63,0,0,1,3.0,6,918,3594,924,3600,82,0,0
MODE,64,0,0,1,8.0,16,962,3584,978,3600,315,0,0
MODE,65,0,0,1,3.0,6,967,3594,973,3600,68,0,0
MODE,66,0,0,1,3.0,6,991,3594,997,3600,50,0,0
MODE,67,0,0,1,2.0,4,1012,3596,1016,3600,51,0,0
MODE,68,0,0,1,3.5,7,1059,3593,1066,3600,64,0,0
MODE,69,0,0,1,3.5,7,1081,3593,1088,3600,54,0,0
MODE,70,0,0,1,10.0,20,1098,3580,1118,3600,349,0,0
MODE,71,0,0,1,13.0,26,1143,3574,1169,3600,246,0,0
MODE,72,0,0,1,4.0,8,1170,3592,1178,3600,84,0,0
MODE,73,0,0,1,9.0,18,1210,3582,1228,3600,319,0,0
MODE,74,0,0,1,1.5,3,1247,3597,1250,3600,85,0,0
MODE,75,0,0,1,1.5,3,1250,3597,1253,3600,80,0,0
MODE,76,0,0,1,4.5,9,1255,3591,1264,3600,293,0,0
MODE,77,0,0,1,3.5,7,1278,3593,1285,3600,53,0,0
MODE,78,0,0,1,1.5,3,1291,3597,1294,3600,69,0,0
MODE,79,0,0,1,4.5,9,1294,3591,1303,3600,55,0,0
MODE,80,0,0,1,12.0,24,1319,3576,1343,3600,312,0,0
MODE,81,0,0,1,2.5,5,1321,3595,1326,3600,52,0,0
MODE,82,0,0,1,1.5,3,1357,3597,1360,3600,40,0,0
MODE,83,0,0,1,3.0,6,1357,3594,1363,3600,62,0,0
MODE,84,0,0,1,4.5,9,1360,3591,1369,3600,54,0,0
MODE,85,0,0,1,1.5,3,1386,3597,1389,3600,79,0,0
MODE,86,0,0,1,14.0,28,1410,3572,1438,3600,337,0,0
MODE,87,0,0,1,4.0,8,1439,3592,1447,3600,50,0,0
MODE,88,0,0,1,5.0,10,1446,3590,1456,3600,244,0,0
MODE,89,0,0,1,3.5,7,1450,3593,1457,3600,33,0,0
MODE,90,0,0,1,2.0,4,1477,3596,1481,3600,35,0,0
MODE,91,0,0,1,3.0,6,1481,3594,1487,3600,79,0,0
MODE,92,0,0,1,12.5,25,1499,3575,1524,3600,203,0,0
MODE,93,0,0,1,4.0,8,1501,3592,1509,3600,87,0,0
MODE,94,0,0,1,1.5,3,1529,3597,1532,3600,85,0,0
MODE,95,0,0,1,1.0,2,1565,3598,1567,3600,85,0,0
MODE,96,0,0,1,4.5,9,1600,3591,1609,3600,357,0,0
MODE,97,0,0,1,4.5,9,1609,3591,1618,3600,59,0,0
MODE,98,0,0,1,13.0,26,1645,3574,1671,3600,297,0,0
MODE,99,0,0,1,2.5,5,1708,3595,1713,3600,40,0,0
MODE,100,0,0,1,6.5,13,1733,3587,1746,3600,359,0,0
MODE,101,0,0,1,4.0,8,1735,3592,1743,3600,32,0,0
MODE,102,0,0,1,11.5,23,1761,3577,1784,3600,274,0,0
MODE,103,0,0,1,5.5,11,1788,3589,1799,3600,267,0,0
MODE,104,0,0,1,4.5,9,1798,3591,1807,3600,67,0,0
MODE,105,0,0,1,3.0,6,1800,3594,1806,3600,85,0,0
MODE,106,0,0,1,1.0,2,1845,3598,1847,3600,58,0,0
MODE,107,0,0,1,2.5,5,1870,3595,1875,3600,52,0,0
MODE,108,0,0,1,3.5,7,1881,3593,1888,3600,58,0,0
MODE,109,0,0,1,13.0,26,1896,3574,1922,3600,409,0,0
MODE,110,0,0,1,3.0,6,1916,3594,1922,3600,69,0,0
MODE,111,0,0,1,2.5,5,1916,3595,1921,3600,35,0,0
MODE,112,0,0,1,4.0,8,1923,3592,1931,3600,85,0,0
MODE,113,0,0,1,4.5,9,1928,3591,1937,3600,86,0,0
MODE,114,0,0,1,3.5,7,1930,3593,1937,3600,36,0,0
MODE,115,0,0,1,2.0,4,1932,3596,1936,3600,89,0,0
MODE,116,0,0,1,10.0,20,1935,3580,1955,3600,418,0,0
MODE,117,0,0,1,3.5,7,1976,3593,1983,3600,53,0,0
MODE,118,0,0,1,10.5,21,1976,3579,1997,3600,352,0,0
MODE,119,0,0,1,4.5,9,1998,3591,2007,3600,51,0,0
