ILOG_CSV_FORMAT,1.0

ILOG_DATA_SCHEMA,MASC,1.0

MODEL|NAMES,NAME,START_MIN
MODEL|TYPES,string,int
MODEL,COFFEE_M_90,0

RESOURCE|NAMES,RESOURCE_ID,SETUP_MATRIX_ID,INITIAL_SETUP_STATE,CAPACITY,START_MIN
RESOURCE|TYPES,int,int,int,int,int
RESOURCE,0,0,6,1,0

ACTIVITY|NAMES,ACTIVITY_ID,SETUP_STATE,PERFORMED_STATUS
ACTIVITY,58,5,PerformedOrUnperformed
ACTIVITY,59,3,PerformedOrUnperformed
ACTIVITY,60,1,PerformedOrUnperformed
ACTIVITY,61,1,PerformedOrUnperformed
ACTIVITY,62,5,PerformedOrUnperformed
ACTIVITY,63,1,PerformedOrUnperformed
ACTIVITY,64,2,PerformedOrUnperformed
ACTIVITY,65,1,PerformedOrUnperformed
ACTIVITY,66,5,PerformedOrUnperformed
ACTIVITY,67,0,PerformedOrUnperformed
ACTIVITY,68,1,PerformedOrUnperformed
ACTIVITY,69,1,PerformedOrUnperformed
ACTIVITY,70,0,PerformedOrUnperformed
ACTIVITY,71,0,PerformedOrUnperformed
ACTIVITY,72,0,PerformedOrUnperformed
ACTIVITY,73,3,PerformedOrUnperformed
ACTIVITY,74,0,PerformedOrUnperformed
ACTIVITY,75,5,PerformedOrUnperformed
ACTIVITY,76,2,PerformedOrUnperformed
ACTIVITY,77,3,PerformedOrUnperformed
ACTIVITY,78,3,PerformedOrUnperformed
ACTIVITY,79,1,PerformedOrUnperformed
ACTIVITY,80,3,PerformedOrUnperformed
ACTIVITY,81,0,PerformedOrUnperformed
ACTIVITY,82,0,PerformedOrUnperformed
ACTIVITY,83,4,PerformedOrUnperformed
ACTIVITY,84,2,PerformedOrUnperformed
ACTIVITY,85,2,PerformedOrUnperformed
ACTIVITY,86,1,PerformedOrUnperformed
ACTIVITY,87,3,PerformedOrUnperformed
ACTIVITY,88,3,PerformedOrUnperformed
ACTIVITY,89,3,PerformedOrUnperformed

SETUP_MATRIX|NAMES,SETUP_MATRIX_ID,FROM_STATE,TO_STATE,SETUP_TIME,SETUP_COST
SETUP_MATRIX|TYPES,int,int,int,int,float
SETUP_MATRIX,0,0,0,0,0.0
SETUP_MATRIX,0,0,1,6,28.2
SETUP_MATRIX,0,0,2,6,28.2
SETUP_MATRIX,0,0,3,18,54.6
SETUP_MATRIX,0,0,4,13,43.6
SETUP_MATRIX,0,0,5,7,30.4
SETUP_MATRIX,0,1,0,5,26.0
SETUP_MATRIX,0,1,1,0,0.0
SETUP_MATRIX,0,1,2,6,28.2
SETUP_MATRIX,0,1,3,18,54.6
SETUP_MATRIX,0,1,4,13,43.6
SETUP_MATRIX,0,1,5,7,30.4
SETUP_MATRIX,0,2,0,6,28.2
SETUP_MATRIX,0,2,1,7,30.4
SETUP_MATRIX,0,2,2,0,0.0
SETUP_MATRIX,0,2,3,19,56.8
SETUP_MATRIX,0,2,4,13,43.6
SETUP_MATRIX,0,2,5,7,30.4
SETUP_MATRIX,0,3,0,13,43.6
SETUP_MATRIX,0,3,1,14,45.8
SETUP_MATRIX,0,3,2,14,45.8
SETUP_MATRIX,0,3,3,0,0.0
SETUP_MATRIX,0,3,4,20,59.0
SETUP_MATRIX,0,3,5,15,48.0
SETUP_MATRIX,0,4,0,6,28.2
SETUP_MATRIX,0,4,1,7,30.4
SETUP_MATRIX,0,4,2,7,30.4
SETUP_MATRIX,0,4,3,20,59.0
SETUP_MATRIX,0,4,4,0,0.0
SETUP_MATRIX,0,4,5,8,32.6
SETUP_MATRIX,0,5,0,6,28.2
SETUP_MATRIX,0,5,1,7,30.4
SETUP_MATRIX,0,5,2,7,30.4
SETUP_MATRIX,0,5,3,20,59.0
SETUP_MATRIX,0,5,4,14,45.8
SETUP_MATRIX,0,5,5,0,0.0
SETUP_MATRIX,0,6,0,4,23.8
SETUP_MATRIX,0,6,1,5,26.0
SETUP_MATRIX,0,6,2,5,26.0
SETUP_MATRIX,0,6,3,8,32.6
SETUP_MATRIX,0,6,4,7,30.4
SETUP_MATRIX,0,6,5,6,28.2

DUE_DATE|NAMES,ACTIVITY_ID,DUE_TIME,TYPE,EARLINESS_VARIABLE_COST,TARDINESS_VARIABLE_COST
DUE_DATE|TYPES,int,int,string,float,float
DUE_DATE,0,1704,End,0,5.7
DUE_DATE,1,1968,End,0,8.9
DUE_DATE,2,2034,End,0,6.5
DUE_DATE,3,3495,End,0,5.7
DUE_DATE,4,3596,End,0,2.6
DUE_DATE,5,2335,End,0,6.3
DUE_DATE,6,2293,End,0,4.2
DUE_DATE,7,3010,End,0,3.2
DUE_DATE,8,1937,End,0,5.8
DUE_DATE,9,2904,End,0,5.0
DUE_DATE,10,3562,End,0,3.2
DUE_DATE,11,5109,End,0,3.4
DUE_DATE,12,2692,End,0,6.4
DUE_DATE,13,1980,End,0,5.7
DUE_DATE,14,2781,End,0,4.9
DUE_DATE,15,3635,End,0,3.3
DUE_DATE,16,4901,End,0,2.6
DUE_DATE,17,854,End,0,6.2
DUE_DATE,18,2052,End,0,5.4
DUE_DATE,19,3177,End,0,3.8
DUE_DATE,20,4211,End,0,2.5
DUE_DATE,21,2323,End,0,5.3
DUE_DATE,22,1610,End,0,8.0
DUE_DATE,23,2877,End,0,5.9
DUE_DATE,24,2787,End,0,5.6
DUE_DATE,25,1794,End,0,4.5
DUE_DATE,26,2846,End,0,7.4
DUE_DATE,27,1833,End,0,4.6
DUE_DATE,28,3383,End,0,4.5
DUE_DATE,29,856,End,0,7.8
DUE_DATE,30,3269,End,0,2.7
DUE_DATE,31,2793,End,0,6.0
DUE_DATE,32,4934,End,0,2.7
DUE_DATE,33,1225,End,0,6.4
DUE_DATE,34,870,End,0,5.9
DUE_DATE,35,3557,End,0,5.0
DUE_DATE,36,3369,End,0,3.1
DUE_DATE,37,3263,End,0,3.2
DUE_DATE,38,5131,End,0,3.7
DUE_DATE,39,824,End,0,8.6
DUE_DATE,40,3133,End,0,3.5
DUE_DATE,41,3732,End,0,2.9
DUE_DATE,42,871,End,0,8.4
DUE_DATE,43,3334,End,0,5.0
DUE_DATE,44,819,End,0,8.1
DUE_DATE,45,3403,End,0,4.2
DUE_DATE,46,3127,End,0,2.9
DUE_DATE,47,2043,End,0,7.8
DUE_DATE,48,2814,End,0,3.4
DUE_DATE,49,4795,End,0,3.1
DUE_DATE,50,839,End,0,7.9
DUE_DATE,51,3519,End,0,4.0
DUE_DATE,52,2393,End,0,4.9
DUE_DATE,53,3461,End,0,3.0
DUE_DATE,54,1110,End,0,8.0
DUE_DATE,55,2817,End,0,7.4
DUE_DATE,56,2250,End,0,6.3
DUE_DATE,57,2472,End,0,6.5
DUE_DATE,58,754,End,0,6.0
DUE_DATE,59,2579,End,0,8.3
DUE_DATE,60,2004,End,0,7.2
DUE_DATE,61,1268,End,0,7.1
DUE_DATE,62,3657,End,0,4.2
DUE_DATE,63,4208,End,0,3.3
DUE_DATE,64,1591,End,0,6.6
DUE_DATE,65,3413,End,0,6.2
DUE_DATE,66,1661,End,0,5.4
DUE_DATE,67,1149,End,0,7.6
DUE_DATE,68,1052,End,0,8.1
DUE_DATE,69,4254,End,0,3.5
DUE_DATE,70,1814,End,0,5.5
DUE_DATE,71,986,End,0,8.3
DUE_DATE,72,1767,End,0,5.0
DUE_DATE,73,4927,End,0,3.0
DUE_DATE,74,2746,End,0,5.1
DUE_DATE,75,3576,End,0,3.2
DUE_DATE,76,3277,End,0,3.5
DUE_DATE,77,1064,End,0,8.1
DUE_DATE,78,3324,End,0,3.6
DUE_DATE,79,2729,End,0,4.4
DUE_DATE,80,2876,End,0,5.2
DUE_DATE,81,3895,End,0,2.9
DUE_DATE,82,2483,End,0,7.8
DUE_DATE,83,3996,End,0,3.9
DUE_DATE,84,1960,End,0,7.8
DUE_DATE,85,1028,End,0,7.1
DUE_DATE,86,3214,End,0,3.7
DUE_DATE,87,1414,End,0,4.4
DUE_DATE,88,962,End,0,6.7
DUE_DATE,89,2972,End,0,2.7

MODE|NAMES,ACTIVITY_ID,MODE_ID,RESOURCE_ID,REQUIRED_CAPACITY,MODE_COST,PROCESSING_TIME,START_MIN,START_MAX,END_MIN,END_MAX,UNPERFORMED_COST,UNPERFORMED_SETUP_TIME,UNPERFORMED_SETUP_COST
MODE|TYPES,int,int,int,int,float,int,int,int,int,int,float,int,int
MODE,0,0,0,1,30.8,14,226,2866,240,2424,610.7,0,0
MODE,1,0,0,1,32.0,20,1281,2860,1301,2448,1042.2,0,0
MODE,2,0,0,1,27.6,23,1299,2857,1322,2514,707.1,0,0
MODE,3,0,0,1,27.2,17,1952,2863,1969,2880,820.8,0,0
MODE,4,0,0,1,46.8,18,724,2862,742,2880,661.7,0,0
MODE,5,0,0,1,36.4,26,908,2854,934,2880,584.5,0,0
MODE,6,0,0,1,36.4,26,911,2854,937,2880,600.6,0,0
MODE,7,0,0,1,27.2,17,22,2863,39,2880,405.1,0,0
MODE,8,0,0,1,32.0,20,460,2860,480,2657,788.0,0,0
MODE,9,0,0,1,24.0,20,1414,2860,1434,2880,761.4,0,0
MODE,10,0,0,1,22.4,16,800,2864,816,2880,570.1,0,0
MODE,11,0,0,1,35.2,16,2165,2864,2181,2880,802.0,0,0
MODE,12,0,0,1,39.0,15,1967,2865,1982,2880,504.8,0,0
MODE,13,0,0,1,24.0,15,440,2865,455,2700,483.3,0,0
MODE,14,0,0,1,36.4,26,1272,2854,1298,2880,711.7,0,0
MODE,15,0,0,1,24.0,15,601,2865,616,2880,395.4,0,0
MODE,16,0,0,1,27.2,17,2149,2863,2166,2880,508.2,0,0
MODE,17,0,0,1,32.2,23,100,2857,123,1334,486.6,0,0
MODE,18,0,0,1,25.5,17,563,2863,580,2772,787.3,0,0
MODE,19,0,0,1,21.6,18,384,2862,402,2880,808.7,0,0
MODE,20,0,0,1,24.0,20,1380,2860,1400,2880,632.1,0,0
MODE,21,0,0,1,32.0,20,804,2860,824,2880,694.2,0,0
MODE,22,0,0,1,39.0,15,855,2865,870,2090,835.8,0,0
MODE,23,0,0,1,28.8,24,1339,2856,1363,2880,595.1,0,0
MODE,24,0,0,1,22.4,16,1351,2864,1367,2880,805.5,0,0
MODE,25,0,0,1,28.0,20,369,2860,389,2514,719.5,0,0
MODE,26,0,0,1,49.4,19,2066,2861,2085,2880,916.4,0,0
MODE,27,0,0,1,24.0,20,424,2860,444,2553,451.7,0,0
MODE,28,0,0,1,32.0,20,1889,2860,1909,2880,747.5,0,0
MODE,29,0,0,1,20.4,17,110,2863,127,1336,943.1,0,0
MODE,30,0,0,1,33.8,13,388,2867,401,2880,500.4,0,0
MODE,31,0,0,1,26.4,22,1297,2858,1319,2880,838.3,0,0
MODE,32,0,0,1,35.2,16,1866,2864,1882,2880,577.1,0,0
MODE,33,0,0,1,22.4,16,505,2864,521,1705,881.2,0,0
MODE,34,0,0,1,30.0,20,148,2860,168,1350,448.7,0,0
MODE,35,0,0,1,22.4,16,2059,2864,2075,2880,682.0,0,0
MODE,36,0,0,1,36.4,14,474,2866,488,2880,764.3,0,0
MODE,37,0,0,1,44.0,20,417,2860,437,2880,412.7,0,0
MODE,38,0,0,1,28.0,20,2065,2860,2085,2880,495.0,0,0
MODE,39,0,0,1,46.8,18,71,2862,89,1304,1082.6,0,0
MODE,40,0,0,1,28.8,18,32,2862,50,2880,605.5,0,0
MODE,41,0,0,1,25.2,18,798,2862,816,2880,403.8,0,0
MODE,42,0,0,1,32.2,23,187,2857,210,1351,610.2,0,0
MODE,43,0,0,1,41.8,19,1957,2861,1976,2880,857.5,0,0
MODE,44,0,0,1,28.6,13,95,2867,108,1299,814.6,0,0
MODE,45,0,0,1,33.6,24,1850,2856,1874,2880,834.6,0,0
MODE,46,0,0,1,23.8,17,160,2863,177,2880,473.0,0,0
MODE,47,0,0,1,22.4,14,1352,2866,1366,2523,541.1,0,0
MODE,48,0,0,1,22.5,15,68,2865,83,2880,450.8,0,0
MODE,49,0,0,1,28.0,20,1892,2860,1912,2880,544.2,0,0
MODE,50,0,0,1,28.6,13,106,2867,119,1319,809.2,0,0
MODE,51,0,0,1,22.8,19,2013,2861,2032,2880,384.1,0,0
MODE,52,0,0,1,22.4,14,850,2866,864,2880,480.4,0,0
MODE,53,0,0,1,36.0,24,389,2856,413,2880,613.8,0,0
MODE,54,0,0,1,28.6,13,354,2867,367,1590,927.2,0,0
MODE,55,0,0,1,27.2,17,2078,2863,2095,2880,1040.7,0,0
MODE,56,0,0,1,27.2,17,881,2863,898,2880,881.3,0,0
MODE,57,0,0,1,25.2,18,1768,2862,1786,2880,919.0,0,0
MODE,58,0,0,1,30.8,14,51,2866,65,1234,763.1,0,0
MODE,59,0,0,1,30.0,20,1862,2860,1882,2880,699.2,0,0
MODE,60,0,0,1,28.0,20,1318,2860,1338,2484,1006.1,0,0
MODE,61,0,0,1,35.0,25,499,2855,524,1748,758.2,0,0
MODE,62,0,0,1,37.4,17,2137,2863,2154,2880,696.3,0,0
MODE,63,0,0,1,28.0,20,1425,2860,1445,2880,461.2,0,0
MODE,64,0,0,1,19.2,16,816,2864,832,2071,784.0,0,0
MODE,65,0,0,1,26.6,19,2025,2861,2044,2880,689.2,0,0
MODE,66,0,0,1,35.2,16,263,2864,279,2381,764.1,0,0
MODE,67,0,0,1,22.4,14,453,2866,467,1629,691.4,0,0
MODE,68,0,0,1,22.4,16,340,2864,356,1532,684.7,0,0
MODE,69,0,0,1,23.8,17,1323,2863,1340,2880,843.0,0,0
MODE,70,0,0,1,27.2,17,405,2863,422,2534,628.1,0,0
MODE,71,0,0,1,27.2,17,263,2863,280,1466,957.6,0,0
MODE,72,0,0,1,27.2,17,257,2863,274,2487,670.5,0,0
MODE,73,0,0,1,31.5,21,2128,2859,2149,2880,567.4,0,0
MODE,74,0,0,1,33.6,21,1332,2859,1353,2880,425.7,0,0
MODE,75,0,0,1,28.6,13,826,2867,839,2880,438.3,0,0
MODE,76,0,0,1,22.8,19,430,2861,449,2880,371.8,0,0
MODE,77,0,0,1,30.0,20,376,2860,396,1544,547.8,0,0
MODE,78,0,0,1,36.0,24,448,2856,472,2880,551.6,0,0
MODE,79,0,0,1,29.4,21,1295,2859,1316,2880,473.6,0,0
MODE,80,0,0,1,25.5,17,1375,2863,1392,2880,942.0,0,0
MODE,81,0,0,1,27.2,17,922,2863,939,2880,792.4,0,0
MODE,82,0,0,1,27.2,17,1787,2863,1804,2880,641.9,0,0
MODE,83,0,0,1,33.8,13,876,2867,889,2880,589.7,0,0
MODE,84,0,0,1,24.0,20,1216,2860,1236,2440,929.5,0,0
MODE,85,0,0,1,19.2,16,272,2864,288,1508,707.5,0,0
MODE,86,0,0,1,36.4,26,282,2854,308,2880,784.6,0,0
MODE,87,0,0,1,22.5,15,43,2865,58,2134,794.7,0,0
MODE,88,0,0,1,25.5,17,186,2863,203,1442,500.6,0,0
MODE,89,0,0,1,28.5,19,109,2861,128,2880,321.3,0,0
